code,name,stockType,categoryA,categoryB,categoryC
214430,아이쓰리시스템,보통주,IT,하드웨어,전자 장비 및 기기
143540,영우디에스피,보통주,IT,디스플레이,디스플레이 및 관련부품
136540,윈스,보통주,IT,소프트웨어,일반 소프트웨어
89890,코세스,보통주,IT,반도체,반도체 및 관련장비
58470,리노공업,보통주,IT,반도체,반도체 및 관련장비
46310,백금티앤에이,보통주,IT,하드웨어,통신장비
169330,마크로밀엠브레인,보통주,IT,소프트웨어,IT 서비스
192410,감마누,보통주,IT,하드웨어,통신장비
102710,이엔에프테크놀로지,보통주,IT,반도체,반도체 및 관련장비
97800,윈팩,보통주,IT,반도체,반도체 및 관련장비
49950,미래컴퍼니,보통주,IT,디스플레이,디스플레이 및 관련부품
70300,엑스큐어,보통주,IT,하드웨어,휴대폰 및 관련부품
62860,티엘아이,보통주,IT,디스플레이,디스플레이 및 관련부품
39560,다산네트웍스,보통주,IT,하드웨어,통신장비
60240,룽투코리아,보통주,IT,소프트웨어,게임 소프트웨어
42500,링네트,보통주,IT,소프트웨어,IT 서비스
33320,제이씨현시스템,보통주,IT,하드웨어,컴퓨터 및 주변기기
293490,카카오게임즈,보통주,IT,소프트웨어,게임 소프트웨어
117670,알파홀딩스,보통주,IT,반도체,반도체 및 관련장비
90740,아이엠이연이,보통주,IT,디스플레이,디스플레이 및 관련부품
80520,오디텍,보통주,IT,반도체,반도체 및 관련장비
58630,엠게임,보통주,IT,소프트웨어,게임 소프트웨어
64520,바른전자,보통주,IT,반도체,반도체 및 관련장비
54040,한국컴퓨터,보통주,IT,디스플레이,디스플레이 및 관련부품
52400,코나아이,보통주,IT,하드웨어,전자 장비 및 기기
59100,아이컴포넌트,보통주,IT,디스플레이,디스플레이 및 관련부품
27580,상보,보통주,IT,디스플레이,디스플레이 및 관련부품
277880,티에스아이,보통주,IT,하드웨어,전자 장비 및 기기
226350,아이엠텍,보통주,IT,하드웨어,휴대폰 및 관련부품
224110,에이텍티앤,보통주,IT,하드웨어,전자 장비 및 기기
104830,원익머트리얼즈,보통주,IT,반도체,반도체 및 관련장비
115160,휴맥스,보통주,IT,하드웨어,셋톱 박스
71280,로체시스템즈,보통주,IT,디스플레이,디스플레이 및 관련부품
38060,루멘스,보통주,IT,디스플레이,디스플레이 및 관련부품
49520,유아이엘,보통주,IT,하드웨어,휴대폰 및 관련부품
16670,포비스티앤씨,보통주,IT,소프트웨어,일반 소프트웨어
226440,한송네오텍,보통주,IT,디스플레이,디스플레이 및 관련부품
50090,휘닉스소재,보통주,IT,디스플레이,디스플레이 및 관련부품
65690,파커스,보통주,IT,하드웨어,컴퓨터 및 주변기기
45890,금빛,보통주,IT,디스플레이,디스플레이 및 관련부품
60540,에스에이티,보통주,IT,하드웨어,휴대폰 및 관련부품
32500,케이엠더블유,보통주,IT,하드웨어,통신장비
5290,동진쎄미켐,보통주,IT,반도체,반도체 및 관련장비
299910,베스파,보통주,IT,소프트웨어,게임 소프트웨어
219420,링크제니시스,보통주,IT,소프트웨어,일반 소프트웨어
213090,미래테크놀로지,보통주,IT,하드웨어,보안장비
196490,디에이테크놀로지,보통주,IT,하드웨어,전자 장비 및 기기
950110,SBI 핀테크솔루션즈,보통주,IT,소프트웨어,인터넷 서비스
115440,우리넷,보통주,IT,하드웨어,통신장비
92070,디엔에프,보통주,IT,반도체,반도체 및 관련장비
54450,텔레칩스,보통주,IT,반도체,반도체 및 관련장비
69410,엔텔스,보통주,IT,소프트웨어,IT 서비스
175140,인포마크,보통주,IT,하드웨어,휴대폰 및 관련부품
89150,케이씨티,보통주,IT,하드웨어,컴퓨터 및 주변기기
78890,가온미디어,보통주,IT,하드웨어,셋톱 박스
317120,(주)라닉스,보통주,IT,하드웨어,전자 장비 및 기기
201490,미투온,보통주,IT,소프트웨어,게임 소프트웨어
101730,조이맥스,보통주,IT,소프트웨어,게임 소프트웨어
83930,아바코,보통주,IT,디스플레이,디스플레이 및 관련부품
69540,라이트론,보통주,IT,하드웨어,통신장비
23890,한국아트라스비엑스,보통주,IT,하드웨어,전자 장비 및 기기
240810,원익아이피에스,보통주,IT,반도체,반도체 및 관련장비
230240,에치에프알,보통주,IT,하드웨어,통신장비
217820,엔에스,보통주,IT,하드웨어,전자 장비 및 기기
147760,마이크로프랜드,보통주,IT,반도체,반도체 및 관련장비
80580,오킨스전자,보통주,IT,반도체,반도체 및 관련장비
79950,인베니아,보통주,IT,디스플레이,디스플레이 및 관련부품
75130,플랜티넷,보통주,IT,소프트웨어,인터넷 서비스
36200,유니셈,보통주,IT,반도체,반도체 및 관련장비
230980,에이트원,보통주,IT,소프트웨어,일반 소프트웨어
90850,이지웰,보통주,IT,소프트웨어,인터넷 서비스
98460,고영테크놀러지,보통주,IT,하드웨어,전자 장비 및 기기
85670,뉴프렉스,보통주,IT,하드웨어,전자 장비 및 기기
72950,빛샘전자,보통주,IT,하드웨어,통신장비
52420,오성첨단소재,보통주,IT,디스플레이,디스플레이 및 관련부품
43360,디지아이,보통주,IT,하드웨어,컴퓨터 및 주변기기
40910,아이씨디,보통주,IT,디스플레이,디스플레이 및 관련부품
193250,와이제이엠게임즈,보통주,IT,하드웨어,휴대폰 및 관련부품
134580,디엠티,보통주,IT,하드웨어,셋톱 박스
106080,하이소닉,보통주,IT,하드웨어,휴대폰 및 관련부품
91120,이엠텍,보통주,IT,하드웨어,휴대폰 및 관련부품
33640,네패스,보통주,IT,반도체,반도체 및 관련장비
322180,티라유텍,보통주,IT,소프트웨어,일반 소프트웨어
278280,천보,보통주,IT,디스플레이,디스플레이 및 관련부품
189300,인텔리안테크놀로지스,보통주,IT,하드웨어,통신장비
238090,앤디포스,보통주,IT,하드웨어,휴대폰 및 관련부품
148250,알엔투테크놀로지,보통주,IT,하드웨어,전자 장비 및 기기
143160,아이디스,보통주,IT,하드웨어,보안장비
83450,글로벌스탠다드테크놀로지,보통주,IT,반도체,반도체 및 관련장비
47560,이스트소프트,보통주,IT,소프트웨어,일반 소프트웨어
43290,케이맥,보통주,IT,디스플레이,디스플레이 및 관련부품
54800,아이디스홀딩스,보통주,IT,하드웨어,컴퓨터 및 주변기기
39440,에스티아이,보통주,IT,반도체,반도체 및 관련장비
39030,이오테크닉스,보통주,IT,반도체,반도체 및 관련장비
263750,펄어비스,보통주,IT,소프트웨어,게임 소프트웨어
161580,필옵틱스,보통주,IT,디스플레이,디스플레이 및 관련부품
137940,넥스트아이,보통주,IT,하드웨어,전자 장비 및 기기
114570,지스마트글로벌,보통주,IT,디스플레이,디스플레이 및 관련부품
94360,칩스앤미디어,보통주,IT,반도체,반도체 및 관련장비
66670,디스플레이테크,보통주,IT,하드웨어,휴대폰 및 관련부품
63760,이엘피,보통주,IT,디스플레이,디스플레이 및 관련부품
49120,파인디앤씨,보통주,IT,디스플레이,디스플레이 및 관련부품
112040,위메이드,보통주,IT,소프트웨어,게임 소프트웨어
37460,삼지전자,보통주,IT,하드웨어,통신장비
30530,원익홀딩스,보통주,IT,반도체,반도체 및 관련장비
20180,대신정보통신,보통주,IT,소프트웨어,IT 서비스
950180,에스앤케이 KDR,보통주,IT,소프트웨어,게임 소프트웨어
256940,케이피에스,보통주,IT,디스플레이,디스플레이 및 관련부품
139670,키네마스터,보통주,IT,소프트웨어,일반 소프트웨어
115530,씨엔플러스,보통주,IT,디스플레이,디스플레이 및 관련부품
131290,티에스이,보통주,IT,반도체,반도체 및 관련장비
91700,파트론,보통주,IT,하드웨어,휴대폰 및 관련부품
78350,한양디지텍,보통주,IT,반도체,반도체 및 관련장비
67730,로지시스,보통주,IT,하드웨어,통신장비
67010,이씨에스텔레콤,보통주,IT,소프트웨어,IT 서비스
52770,아이톡시,보통주,IT,소프트웨어,게임 소프트웨어
49470,에스지에이,보통주,IT,소프트웨어,일반 소프트웨어
63080,게임빌,보통주,IT,소프트웨어,게임 소프트웨어
33050,제이엠아이,보통주,IT,디스플레이,디스플레이 및 관련부품
950190,미투젠과기유한회사 KDR,보통주,IT,소프트웨어,게임 소프트웨어
267320,나인테크,보통주,IT,반도체,반도체 및 관련장비
262260,에이프로,보통주,IT,하드웨어,전자 장비 및 기기
257370,명성티엔에스,보통주,IT,하드웨어,전자 장비 및 기기
227950,엔투텍,보통주,IT,반도체,반도체 및 관련장비
225570,넷게임즈,보통주,IT,소프트웨어,게임 소프트웨어
187870,디바이스이엔지,보통주,IT,디스플레이,디스플레이 및 관련부품
131760,파인텍,보통주,IT,디스플레이,디스플레이 및 관련부품
65650,메디프론디비티,보통주,IT,하드웨어,컴퓨터 및 주변기기
36010,아비코전자,보통주,IT,하드웨어,전자 장비 및 기기
61970,엘비세미콘,보통주,IT,반도체,반도체 및 관련장비
39740,한국정보공학,보통주,경기소비재,유통,도소매
237820,플레이디,보통주,경기소비재,미디어,미디어
33600,럭슬,보통주,경기소비재,자동차 및 부품,자동차부품
86250,이노와이즈,보통주,경기소비재,자동차 및 부품,자동차부품
133750,메가엠디,보통주,경기소비재,소비자 서비스,교육
220630,해마로푸드서비스,보통주,경기소비재,소비자 서비스,호텔 및 레저
72470,우리산업홀딩스,보통주,경기소비재,자동차 및 부품,자동차부품
215360,우리산업,보통주,경기소비재,자동차 및 부품,자동차부품
215200,메가스터디교육,보통주,경기소비재,소비자 서비스,교육
118990,모트렉스,보통주,경기소비재,자동차 및 부품,자동차부품
69920,아이에스이커머스,보통주,경기소비재,유통,온라인쇼핑
67570,엔브이에이치코리아,보통주,경기소비재,자동차 및 부품,자동차부품
66590,우수AMS,보통주,경기소비재,자동차 및 부품,자동차부품
33290,코웰패션,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
25440,대성엘텍,보통주,경기소비재,자동차 및 부품,자동차부품
14470,부방,보통주,경기소비재,내구소비재 및 의류,내구소비재
204020,그리티,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
63170,서울옥션,보통주,경기소비재,유통,도소매
34230,파라다이스,보통주,경기소비재,소비자 서비스,호텔 및 레저
51380,피씨디렉트,보통주,경기소비재,유통,도소매
900260,로스웰인터내셔널,보통주,경기소비재,자동차 및 부품,자동차부품
216050,인크로스,보통주,경기소비재,미디어,미디어
33430,디에스티,보통주,경기소비재,자동차 및 부품,자동차부품
50120,라이브플렉스,보통주,경기소비재,내구소비재 및 의류,레저용품
43610,지니뮤직,보통주,경기소비재,미디어,미디어
36260,이매진아시아,보통주,경기소비재,미디어,미디어
35080,인터파크,보통주,경기소비재,유통,온라인쇼핑
32750,삼진,보통주,경기소비재,내구소비재 및 의류,내구소비재
24950,삼천리자전거,보통주,경기소비재,내구소비재 및 의류,레저용품
339950,아이비김영,보통주,경기소비재,소비자 서비스,교육
38950,파인디지털,보통주,경기소비재,자동차 및 부품,자동차부품
160550,넥스트엔터테인먼트월드,보통주,경기소비재,미디어,미디어
86980,쇼박스,보통주,경기소비재,미디어,미디어
52190,이에스에이,보통주,경기소비재,미디어,미디어
170030,현대공업,보통주,경기소비재,자동차 및 부품,자동차부품
5710,대원산업,보통주,경기소비재,자동차 및 부품,자동차부품
323230,엠에프엠코리아,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
225190,삼양옵틱스,보통주,경기소비재,내구소비재 및 의류,내구소비재
161570,더 미동,보통주,경기소비재,자동차 및 부품,자동차부품
84730,팅크웨어,보통주,경기소비재,자동차 및 부품,자동차부품
60570,드림어스컴퍼니,보통주,경기소비재,미디어,미디어
20710,시공테크,보통주,경기소비재,소비자 서비스,호텔 및 레저
299900,위지윅스튜디오,보통주,경기소비재,미디어,미디어
78590,온코퀘스트파마슈티컬,보통주,경기소비재,자동차 및 부품,자동차부품
54780,키이스트,보통주,경기소비재,미디어,미디어
317530,캐리소프트,보통주,경기소비재,미디어,미디어
290510,코리아센터,보통주,경기소비재,유통,온라인쇼핑
122350,삼기,보통주,경기소비재,자동차 및 부품,자동차부품
39310,세중,보통주,경기소비재,소비자 서비스,호텔 및 레저
20400,대동금속,보통주,경기소비재,자동차 및 부품,자동차부품
134060,이퓨쳐,보통주,경기소비재,소비자 서비스,교육
73190,듀오백,보통주,경기소비재,내구소비재 및 의류,내구소비재
290120,대유에이피,보통주,경기소비재,자동차 및 부품,자동차부품
48430,유라테크,보통주,경기소비재,자동차 및 부품,자동차부품
308100,까스텔바작,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
47770,코데즈컴바인,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
68050,팬엔터테인먼트,보통주,경기소비재,미디어,미디어
53590,한국테크놀로지,보통주,경기소비재,자동차 및 부품,자동차부품
33340,좋은사람들,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
44340,위닉스,보통주,경기소비재,내구소비재 및 의류,내구소비재
26040,제이에스티나,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
41930,동아화성,보통주,경기소비재,자동차 및 부품,자동차부품
24740,한일단조공업,보통주,경기소비재,자동차 및 부품,자동차부품
204630,스튜디오산타클로스엔터테인먼트,보통주,경기소비재,미디어,미디어
128540,에코캡,보통주,경기소비재,자동차 및 부품,자동차부품
21650,한국큐빅,보통주,경기소비재,자동차 및 부품,자동차부품
900100,뉴프라이드코퍼레이션,보통주,경기소비재,자동차 및 부품,자동차부품
89600,나스미디어,보통주,경기소비재,미디어,미디어
306040,에스제이그룹,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
45520,크린앤사이언스,보통주,경기소비재,자동차 및 부품,자동차부품
7530,영신금속공업,보통주,경기소비재,자동차 및 부품,자동차부품
234920,자이글,보통주,경기소비재,내구소비재 및 의류,내구소비재
206560,덱스터스튜디오,보통주,경기소비재,미디어,미디어
130740,티피씨,보통주,경기소비재,자동차 및 부품,자동차부품
65350,신성델타테크,보통주,경기소비재,내구소비재 및 의류,내구소비재
53060,세동,보통주,경기소비재,자동차 및 부품,자동차부품
33130,디지틀조선일보,보통주,경기소비재,미디어,미디어
310200,애니플러스,보통주,경기소비재,미디어,미디어
72870,메가스터디,보통주,경기소비재,소비자 서비스,교육
71850,캐스텍코리아,보통주,경기소비재,자동차 및 부품,자동차부품
66130,하츠,보통주,경기소비재,내구소비재 및 의류,내구소비재
13720,청보산업,보통주,경기소비재,자동차 및 부품,자동차부품
11320,유니크,보통주,경기소비재,자동차 및 부품,자동차부품
7720,대명소노시즌,보통주,경기소비재,유통,도소매
263020,디케이앤디,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
159580,제로투세븐,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
123570,이엠넷,보통주,경기소비재,미디어,미디어
115570,스타플렉스,보통주,경기소비재,미디어,미디어
28150,지에스홈쇼핑,보통주,경기소비재,유통,온라인쇼핑
24120,KB오토시스,보통주,경기소비재,자동차 및 부품,자동차부품
173940,에프엔씨엔터테인먼트,보통주,경기소비재,미디어,미디어
88390,이녹스,보통주,경기소비재,내구소비재 및 의류,레저용품
46070,코다코,보통주,경기소비재,자동차 및 부품,자동차부품
54300,팬스타엔터프라이즈,보통주,경기소비재,자동차 및 부품,자동차부품
39670,한류타임즈,보통주,경기소비재,미디어,미디어
15750,성우하이텍,보통주,경기소비재,자동차 및 부품,자동차부품
123750,알톤스포츠,보통주,경기소비재,내구소비재 및 의류,레저용품
121440,골프존뉴딘홀딩스,보통주,경기소비재,내구소비재 및 의류,레저용품
48910,대원미디어,보통주,경기소비재,미디어,미디어
43370,평화정공,보통주,경기소비재,자동차 및 부품,자동차부품
32080,아즈텍더블유비이,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
24910,경창산업,보통주,경기소비재,자동차 및 부품,자동차부품
317870,엔바이오니아,보통주,경기소비재,내구소비재 및 의류,내구소비재
215000,골프존,보통주,경기소비재,소비자 서비스,호텔 및 레저
105330,케이엔더블유,보통주,경기소비재,자동차 및 부품,자동차부품
93380,풍강,보통주,경기소비재,자동차 및 부품,자동차부품
11080,형지아이앤씨,보통주,경기소비재,내구소비재 및 의류,섬유 및 의복
