code,name,stockType,closePrice,reate,tradeAmount,market_value,PER,결산월,listingDate,categoryA,categoryB,categoryC,faceValue,issuedStocks,price,high,low,transactionPrice,TotalAssets,sales,operationProfit,salesGrowthRate,DPS,ROA,ROE
088350,한화생명보험,보통주,1700,6.76,52760323,14765,19.98,12,20100317,금융,보험,보험,5000,868530000,1580,1595,1555,6691,1418501,155881,49400,4.44,30,.04,.87
014710,사조씨푸드,보통주,6600,-4.85,46366283,1136,-16.14,12,20120629,필수소비재,음식료 및 담배,식료품,1000,17218543,5190,6920,5080,105749,3481,3489,9725,-12.15,,-1.55,-2.66
000400,롯데손해보험,보통주,1875,12.8,45654046,5819,-6.89,12,19710416,금융,보험,보험,1000,310336320,1610,1645,1605,578,162673,24291,-70940,2.77,,-.34,-6.69
001470,삼부토건,보통주,3115,10.91,34391964,4285,12.37,12,19760626,산업재,자본재,건설,1000,137546368,2950,3195,2700,60864,4207,2263,4957,27.54,,1.78,3.66
005690,파미셀,보통주,18700,13.9,27359605,11212,117.1,12,19880520,의료,제약 및 바이오,바이오,500,59958950,16300,16350,15900,9693,633,325,1964,14.57,,7.1,8.78
025750,한솔홈데코,보통주,1820,.55,27176868,1466,-19.36,12,20031104,소재,소재,종이 및 목재,1000,80565149,1920,1995,1800,30468,2957,2639,-1666,-11.11,,-1.51,-2.89
011150,CJ씨푸드,보통주,5100,-19.22,24889631,1832,53.27,12,19881126,필수소비재,음식료 및 담배,식료품,500,35930773,5190,6430,5100,361411,1273,1492,3700,-1.02,,1.44,2.9
001780,알루코,보통주,4250,5.88,23561905,3536,-28.15,12,20070607,소재,소재,금속 및 광물,500,83207283,4110,4260,3985,17500,7726,4544,12238,-10.34,,-.9,-3.55
092220,케이이씨,보통주,1905,-8.92,20231611,2223,-6.29,12,20061016,IT,반도체,반도체 및 관련장비,500,116706940,2130,2430,2035,135433,3342,2017,-6954,-7.2,,-5.76,-8.99
008420,문배철강,보통주,2700,-3.7,18543628,554,22.13,12,19941105,소재,소재,금속 및 광물,500,20503505,2740,2800,2700,3745,1953,1626,2601,1.97,50,1.37,2.14
007860,서연,보통주,9170,14.83,15001865,2153,-1.14,12,19890909,경기소비재,자동차 및 부품,자동차부품,500,23479844,8940,9480,7810,43564,22154,22026,33215,5.98,50,-3.88,-13.31
031820,콤텍시스템,보통주,1730,4.91,14654017,1174,78.96,12,19970212,IT,하드웨어,통신장비,500,67851466,1615,1695,1615,6065,1615,2388,3047,90.8,,.76,1.22
011930,신성이엔지,보통주,3055,3.44,14642887,5918,78.78,12,19960731,에너지,에너지,에너지 시설 및 서비스,500,196571114,3000,3035,2940,23965,4166,4511,9719,6.23,,.5,1.77
105840,우진,보통주,4810,3.74,14418063,972,-7.15,12,20100726,산업재,자본재,기계,500,20202234,4210,4675,4210,15481,1999,889,-1965,-5.28,100,-6.81,-10.49
214330,금호에이치티,보통주,2800,-6.79,14229404,3044,-1709.64,12,20151111,경기소비재,자동차 및 부품,자동차부품,500,112118624,3410,3455,2990,64495,3221,2511,4059,19.99,,-.03,-.05
017550,수산중공업,보통주,2155,-6.96,13548091,1163,939.72,12,19910830,산업재,자본재,기계,500,53985163,2415,2565,2215,159757,1832,1578,7237,86.48,10,.07,.15
011280,태림포장,보통주,5230,8.7,13084197,3703,16.19,12,19881220,소재,소재,용기 및 포장,500,70805940,5040,5040,4710,16347,5663,5729,20825,-5.87,290,3.7,5.88
011200,에이치엠엠,보통주,8070,5.33,12431787,26367,-1.92,12,19951005,산업재,운송,해상운수,5000,326726323,7690,7800,7360,46530,71602,55131,-299694,5.57,,-10.46,-55.46
004830,덕성,보통주,4970,3.52,12172150,779,269.69,12,19870925,경기소비재,내구소비재 및 의류,섬유 및 의복,500,15680000,5000,5100,4795,8043,1029,867,470,3.56,20,.18,.29
020560,아시아나항공,보통주,3785,-9.51,12170828,8449,-1.54,12,20080328,산업재,운송,항공운수,5000,223235294,4220,4225,4135,4829,135034,69658,-443713,-3.03,,-7.54,-90.67
008350,남선알미늄,보통주,4410,-7.94,11490621,4859,24.65,12,19780522,소재,소재,금속 및 광물,500,110179090,4850,4870,4750,6784,2955,3248,11579,-6.63,,4.84,8.33
093230,이아이디,보통주,246,-4.47,9990181,1361,221.15,12,20071101,에너지,에너지,석유 및 가스,200,553342542,261,262,254,1100,2053,1410,1485,16.22,,.33,.44
005930,삼성전자,보통주,60200,.17,9322232,3593809,17.63,12,19750611,IT,하드웨어,휴대폰 및 관련부품,100,5969782550,60300,60500,59800,858048,3525645,2304009,27768509,-5.48,1416,6.28,8.69
018470,조일알미늄,보통주,715,2.38,8718397,502,-.67,12,19881122,소재,소재,금속 및 광물,500,70155555,718,727,698,142,2893,3118,-12173,-1.88,,-23.77,-51.1
047400,유니온머티리얼,보통주,4485,4.24,8667975,1884,42.61,12,20090929,경기소비재,자동차 및 부품,자동차부품,500,42000000,4125,4430,4120,28546,1749,1091,3646,-2.87,50,1.42,2.83
002900,동양물산기업,보통주,1295,-8.49,8070351,1632,22.47,12,19730626,산업재,자본재,기계,500,126004610,1440,1440,1390,3531,6286,6174,13702,4.65,,.86,5.07
017180,명문제약,보통주,6820,1.17,7777549,2316,-5.85,12,20080710,의료,제약 및 바이오,제약,500,33953454,6260,6740,6140,30249,2644,1493,-14294,1.25,,-8.21,-24.55
055550,신한금융지주회사,보통주,31350,3.67,6673095,161931,6.19,12,20010910,금융,은행,상업은행,5000,516526835,29100,30250,28850,135262,5524196,157074,5046250,15.73,1850,.72,9.09
000370,한화손해보험,보통주,2935,3.24,6212473,3426,-4.98,12,19750630,금융,보험,보험,5000,116738915,2820,2850,2780,682,182572,59810,-94088,6.91,,-.39,-4.67
001440,대한전선,보통주,891,-1.01,6189973,7631,-43.97,12,19681227,산업재,자본재,전기장비,500,856473009,874,925,853,12880,12351,15547,33222,-5.71,,-1.05,-3.99
005030,부산주공,보통주,697,1.15,6145273,296,-.92,12,19751226,경기소비재,자동차 및 부품,자동차부품,500,42605936,704,704,684,652,2821,2046,-8927,.38,,-7.4,-52.37
011000,진원생명과학,보통주,26700,3,5508304,11946,-8.85,12,19871116,의료,제약 및 바이오,바이오,1000,44740008,26250,26400,25250,54776,512,412,-8209,20.26,,-15.17,-28.5
096300,한국월드와이드베트남부동산개발특별자산1호투자회사,보통주,288,2.78,5441485,397,,02,20070613,,,,0,137680211,279,280,277,10,,,,,,,
006110,삼아알미늄,보통주,9890,23.05,5352604,1088,9.84,12,19801205,소재,소재,금속 및 광물,500,11000000,8310,8310,7610,2123,2085,1911,6441,11.56,110,2.44,4.62
034020,두산중공업,보통주,13900,1.44,5155911,52074,-2.46,12,20001025,산업재,자본재,기계,5000,253141201,13500,13850,13250,46613,248092,156597,1076887,6.09,,-.42,-14.73
017960,한국카본,보통주,10050,-7.96,5145507,4418,19.45,12,19950708,소재,소재,화학,500,43960757,10850,10900,10400,40921,3976,2734,25287,20.6,120,4.67,5.74
047040,대우건설,보통주,3190,5.17,5085754,13258,9.44,12,20010323,산업재,자본재,건설,5000,415622638,3040,3045,2990,3635,96977,86519,364061,-18.42,,2.18,8.8
002710,티씨씨스틸,보통주,3535,.14,4961986,813,12.4,12,19841221,소재,소재,금속 및 광물,1000,23000000,3575,3700,3515,1153,3142,4372,12856,5.81,29.13,1.63,4.42
008260,엔아이스틸,보통주,2265,-5.3,4779068,648,9.85,12,19750628,소재,소재,금속 및 광물,500,28600117,2380,2415,2325,2266,2587,1482,12088,-1.66,50,2.55,5.91
024110,중소기업은행,보통주,8720,3.1,4742543,64412,4.93,12,20031224,금융,은행,상업은행,5000,738664360,8270,8460,8250,27916,3181110,94885,2227915,4.95,670,.53,7.36
005390,신성통상,보통주,1795,-4.18,4585070,2580,34.35,06,19751222,경기소비재,내구소비재 및 의류,섬유 및 의복,500,143708390,1800,1930,1775,32866,8264,10272,39824,7.58,,.96,3.12
002760,보락,보통주,2425,0,4290503,1453,188.42,12,19891130,필수소비재,음식료 및 담배,식료품,200,59900000,2375,2520,2370,11931,556,361,632,6.99,5,1.19,1.48
014160,대영포장,보통주,1110,3.15,4247683,1203,11.15,12,19900306,소재,소재,용기 및 포장,500,108394549,1090,1095,1070,2430,2122,2701,13408,-9.99,,5.01,7.42
005940,NH투자증권,보통주,10100,5.74,4073005,28422,8.02,12,19750930,금융,증권,증권,5000,281408887,9390,9600,9320,23566,500751,13873,575387,12.64,500,.92,9.12
004410,서울식품공업,보통주,154,0,4068206,520,-29.78,12,19731228,필수소비재,음식료 및 담배,식료품,100,337410000,150,158,150,1364,760,621,359,-12.18,,-2.62,-7.64
003060,에이프로젠제약,보통주,1280,1.56,3933295,5102,-27.43,12,19811019,의료,제약 및 바이오,제약,500,398575766,1275,1295,1250,3265,3653,509,-1960,12.13,,-1.19,-4.19
001510,SK증권,보통주,730,.68,3802465,3450,9.26,12,19860920,금융,증권,증권,500,472590171,717,736,715,4160,41395,2275,21404,9.58,10,.79,5.62
012800,대창,보통주,1225,-2.04,3774164,1116,25.68,12,19891205,소재,소재,금속 및 광물,500,91140499,1270,1330,1250,18405,5761,8990,16988,-5.49,10,.82,2.75
033250,체시스,보통주,3075,7.64,3719279,738,-15.95,06,19990811,경기소비재,자동차 및 부품,자동차부품,500,24000000,2825,2875,2810,1437,786,502,-2920,-9.8,,-4.79,-16.17
017900,광전자,보통주,2625,-3.81,3621868,1521,36.08,12,19961016,IT,하드웨어,전자 장비 및 기기,500,57943763,2670,2725,2545,22816,2603,1662,-1453,-6.07,50,1.29,1.56
034220,LG디스플레이,보통주,15300,-2.94,3326959,54746,-2.05,12,20040723,IT,디스플레이,디스플레이 및 관련부품,5000,357815700,15700,16000,15550,24862,355746,234756,-1359382,-3.54,,-8.36,-22.35
025820,이구산업,보통주,1715,-11.37,3300690,574,-17.72,12,19950818,소재,소재,금속 및 광물,500,33442000,1795,2085,1785,55599,2633,2103,648,-7.44,30,-1.28,-3.26
119650,케이씨코트렐,보통주,8020,1.75,3288386,1043,46.11,12,20100129,산업재,상업서비스,상업서비스,500,13000000,8450,8480,7880,13930,3320,3006,8505,65.1,30,.24,2.52
316140,우리금융지주,보통주,9220,3.69,3248517,66593,4.29,12,20190213,금융,은행,상업은행,5000,722267683,8690,8900,8650,28233,3619807,105768,2799976,,700,,
013700,까뮤이앤씨,보통주,1930,1.3,3246833,871,4.25,12,19891130,산업재,자본재,건설,500,45152280,2000,2010,1890,5427,1689,2834,14845,143.7,30,8.68,20.68
000040,케이알모터스,보통주,930,-1.08,3232796,852,-1.52,12,19760525,경기소비재,자동차 및 부품,자동차,500,91661018,990,1040,940,6224,1441,1326,-24650,262.6,,-27.45,-113.29
271980,제일약품(신설),보통주,45650,6.02,3222387,6713,-50.29,12,20170717,의료,제약 및 바이오,제약,500,14704872,42900,44900,41900,20297,4016,6714,375,7.07,70,-2.63,-5.96
004770,써니전자,보통주,4410,.79,3211851,1537,211.21,12,19870422,IT,하드웨어,전자 장비 및 기기,500,34845011,4510,4580,4375,6396,615,256,4223,37.1,,1.06,1.28
102280,쌍방울,보통주,630,.32,3111271,1508,-3.69,12,20080610,경기소비재,내구소비재 및 의류,섬유 및 의복,500,239359627,632,635,624,757,3404,965,-10342,-5.03,,-10.1,-19.68
009830,한화솔루션,보통주,44500,-.34,3086701,71140,-12.93,12,19740619,소재,소재,화학,5000,159864497,46300,47000,44650,241011,156811,95033,378326,5.05,200,-1.61,-4.02
027740,마니커,보통주,688,-2.33,3070369,1365,-6.99,12,20021029,필수소비재,음식료 및 담배,식료품,500,198472594,735,747,691,9476,1832,2417,-15031,-10.18,,-9.3,-18.14
008560,메리츠증권,보통주,3475,.72,2973710,23490,4.8,12,19920115,금융,증권,증권,1000,675961727,3330,3485,3295,23347,381099,11587,679942,12.02,200,1.6,15.06
105560,KB금융지주,보통주,42250,.83,2912806,175679,6.01,12,20081010,금융,은행,상업은행,5000,415807920,41300,42300,40700,101793,5185381,146392,4490649,6.59,2210,.66,8.92
000660,에스케이하이닉스,보통주,83900,.72,2609595,610794,34.03,12,19961226,IT,반도체,반도체 및 관련장비,5000,728002365,84200,84300,82500,215562,647895,269907,2712718,-33.27,1000,3.14,4.25
086790,하나금융지주,보통주,32950,2.43,2500540,98930,4.63,12,20051212,금융,은행,상업은행,5000,300242062,31200,32250,30900,87846,4215061,111182,3258680,7.52,2100,.6,8.77
042670,두산인프라코어,보통주,8620,-1.97,2481086,18383,4.82,12,20010202,산업재,자본재,기계,5000,214650521,9260,9270,8780,70413,113386,81858,840397,5.9,,3.54,11.59
000180,성창기업지주,보통주,1850,-3.78,2348527,1290,-10.3,12,19760602,소재,소재,종이 및 목재,500,69751600,2010,2030,1890,9557,7033,1510,-2951,10.21,,-1.61,-2.14
015760,한국전력공사,보통주,21300,-.94,2343245,136738,-7.61,12,19890810,유틸리티,유틸리티,전력,5000,641964077,21600,21650,21400,41740,1975978,591729,-1276521,-2.4,,-1.18,-3.42
006280,녹십자,보통주,269000,14.5,2321642,31437,-425.69,12,19890801,의료,제약 및 바이오,제약,5000,11686538,230000,246500,226000,211481,19593,13697,40255,2.61,1000,-.61,-.35
008600,윌비스,보통주,1230,.81,2293558,798,-2.39,12,19890728,경기소비재,내구소비재 및 의류,섬유 및 의복,1000,64894721,1240,1265,1220,2217,2810,2696,-19744,-2.91,,-12.46,-30.74
007460,에이프로젠케이아이씨,보통주,1750,-1.71,2277997,3128,34.09,12,19950708,소재,소재,금속 및 광물,500,179914187,1825,1830,1770,5875,6544,782,2567,53.29,,3.16,4.7
044380,주연테크,보통주,1165,-3,2082407,636,-18.13,12,20061115,IT,하드웨어,컴퓨터 및 주변기기,200,54612089,1110,1280,1105,15691,618,705,-3839,59.15,,-7.81,-11.11
118000,우리들휴브레인,보통주,3720,4.57,2058058,1875,-25.8,12,20091230,IT,소프트웨어,IT 서비스,500,50399433,3745,3745,3550,5982,698,562,-82,67.19,,-7.32,-17.72
002140,고려산업,보통주,4020,3.48,1979486,1003,18.71,12,19910114,필수소비재,음식료 및 담배,식료품,1000,24939425,3785,3970,3730,6037,2065,1925,5812,21.48,30,2.25,4.75
139130,DGB금융지주,보통주,6900,3.48,1892443,11671,3.68,12,20110607,금융,은행,상업은행,5000,169145833,6380,6740,6280,19185,723977,21943,432211,8.3,410,.53,7.31
005380,현대자동차,보통주,167000,2.69,1883932,356826,11.2,12,19740628,경기소비재,자동차 및 부품,자동차,5000,213668187,163000,163500,161000,275399,1945122,1057464,3605505,9.23,4000,1.7,4.32
000270,기아자동차,보통주,46250,2.27,1851587,187481,9.83,12,19730721,경기소비재,자동차 및 부품,자동차,5000,405363347,44900,45450,44300,73925,553448,581460,2009680,7.34,1150,3.41,6.5
019170,신풍제약,보통주,139000,1.8,1847507,73649,236.99,12,19900120,의료,제약 및 바이오,제약,500,52984990,135000,140000,133000,167784,3807,1897,1964,1.24,,.46,.8
138930,BNK금융지주,보통주,5910,2.37,1828428,19263,4.44,12,20110330,금융,은행,상업은행,5000,325935246,5610,5770,5560,15550,1045388,36293,806883,.01,360,.59,7.07
003780,진양산업,보통주,4240,-5.9,1793400,551,7.6,12,19730626,소재,소재,화학,500,13000000,5170,5490,4450,27037,545,618,9142,4.19,200,12.97,17.84
004020,현대제철,보통주,31950,.63,1747911,42636,245.36,12,19870523,소재,소재,금속 및 광물,5000,133445785,30750,32150,30550,64148,343663,205126,331298,-1.29,750,.08,.1
200880,서연이화,보통주,4340,4.15,1725470,1173,-2.87,12,20140808,경기소비재,자동차 및 부품,자동차부품,500,27028437,4425,4475,4160,1619,18205,19768,21876,6.81,100,-2.75,-7.35
010050,우리종합금융,보통주,528,.57,1715266,4616,8.07,12,19740911,금융,기타금융,창업투자 및 종금,500,674203406,519,530,519,1085,33990,2051,53873,-.17,,1.75,15.63
336260,두산퓨얼셀보통주,보통주,43150,-7.65,1672825,23946,43.84,12,20191018,IT,하드웨어,전자 장비 및 기기,100,55493726,46350,46850,45500,69736,4958,2212,19488,,,,
015260,에이엔피,보통주,1495,23.08,1582346,177,-.68,12,19880118,IT,하드웨어,전자 장비 및 기기,500,11826409,1280,1280,1150,590,1345,1058,-6569,-1.84,,-4.32,-9.67
003520,영진약품,보통주,7470,-2.81,1564106,13662,241.07,12,19730625,의료,제약 및 바이오,제약,500,182892731,7820,8050,7640,19149,2004,2205,9982,18.3,,2.54,4.42
006800,미래에셋대우,보통주,8800,1.14,1562517,56788,9.31,12,19750930,금융,증권,증권,5000,645316408,8610,8840,8510,21451,1331498,19787,727955,21.62,260,.53,7.56
028670,팬오션,보통주,3740,1.87,1544056,19993,16,12,20070921,산업재,운송,해상운수,1000,534569512,3665,3680,3600,4398,44542,24679,210019,-7.51,,3.45,5.49
006200,한국전자홀딩스,보통주,806,-4.96,1536365,377,-2.75,12,19791130,IT,반도체,반도체 및 관련장비,500,46803136,867,929,837,4220,3899,2170,-12105,-7.34,,-6.1,-11.06
005360,모나미,보통주,6190,-7.59,1532808,1170,-39.86,12,19740626,산업재,상업서비스,상업서비스,1000,18897307,6290,6840,6210,37704,1815,1320,1831,-2.33,70,-.95,-2.39
001140,국보,보통주,2180,3.67,1509001,1076,-5.74,12,19891202,산업재,운송,육상운수,500,49376445,2070,2140,1995,1759,1327,891,-968,24.51,,-8.55,-36.39
101140,비티원,보통주,5590,-.54,1477248,2348,7.51,12,20080402,경기소비재,유통,도소매,500,42006367,5450,5840,5420,17871,909,98,-2249,29.46,,22.78,29.38
005250,녹십자홀딩스,보통주,23350,4.71,1446240,10981,372.73,12,19780828,의료,제약 및 바이오,제약,500,47028210,22550,23500,22150,12989,27739,15248,30380,-1.54,325,-1.13,.37
003490,대한항공,보통주,21150,.71,1437052,36845,-3.65,12,19660318,산업재,운송,항공운수,5000,174209713,21050,21200,20700,27830,270141,126834,257474,-2.52,,-2.36,-22.09
081660,휠라홀딩스,보통주,41900,4.42,1425556,25455,12.14,12,20100928,경기소비재,내구소비재 및 의류,섬유 및 의복,1000,60752222,39900,40400,39150,11853,37702,34504,470676,16.78,219,9.56,23.81
002780,진흥기업,보통주,2380,2.94,1417804,3462,16.65,12,19770625,산업재,자본재,건설,500,145471745,2245,2380,2240,779,3258,5465,28040,-18.57,,5.88,23.08
021050,서원,보통주,3080,-4.22,1392587,1462,43.26,12,19960130,소재,소재,금속 및 광물,500,47474590,3250,3315,3190,2366,2220,2577,7970,-.14,10,1.42,3.06
004270,남성,보통주,3260,-1.53,1387919,1181,-53.42,12,19891114,IT,하드웨어,전자 장비 및 기기,500,36212160,3400,3455,3300,5279,2048,730,461,-12.37,25,-1.07,-2.52
010140,삼성중공업,보통주,5200,0,1357641,32760,-3.49,12,19940128,산업재,자본재,조선,5000,630000000,5200,5210,5160,7058,136001,73497,-616586,39.59,,-9.43,-21.88
015590,큐로,보통주,602,1.16,1320465,1368,50.5,12,19890527,산업재,자본재,기계,500,227211638,602,602,593,312,2170,1471,19783,77.43,,1.54,3.9
026890,디피씨,보통주,10150,-.49,1250286,4230,20.2,12,19971125,경기소비재,내구소비재 및 의류,내구소비재,500,41678175,10500,10700,10200,20296,2209,1654,14030,4.89,80,5.35,7.11
012280,영화금속,보통주,1670,.6,1242077,859,279.64,12,19900125,경기소비재,자동차 및 부품,자동차부품,500,53394505,1685,1710,1655,2814,2019,2326,2018,2.59,,.13,.38
013000,세우글로벌,보통주,2905,0,1238340,834,689.86,12,19890905,소재,소재,화학,500,28705031,2970,3045,2870,4505,455,275,1136,-14.8,,.19,.23
037270,와이지플러스,보통주,4825,-1.97,1218712,2870,-24.69,12,20030801,경기소비재,미디어,미디어,500,59489045,5120,5170,4870,12260,1567,1245,-23,33.07,,-2.8,-3.48
002630,오리엔트바이오,보통주,1490,-1.01,1179844,1767,-5.37,03,19761228,경기소비재,자동차 및 부품,자동차부품,500,118569966,1560,1560,1500,1942,721,377,-11249,24.12,,-14.91,-18.64
093370,후성,보통주,9040,.11,1160266,8372,93.4,12,20061222,소재,소재,화학,500,92606819,9270,9280,9010,9166,5289,2489,13436,-9.45,15,.04,3.85
002700,신일전자,보통주,1770,.85,1061462,1258,30.66,12,19750930,경기소비재,내구소비재 및 의류,내구소비재,500,71047521,1790,1810,1755,2355,1001,1459,1580,-13.53,20,4.25,6.32
005110,한창,보통주,1090,.46,1020099,728,-20.81,12,19760601,금융,부동산,부동산,500,66790269,1110,1115,1085,969,918,690,7367,-29.68,,-1.83,-15
008700,아남전자,보통주,1905,1.57,1019195,1469,360.27,12,19840811,경기소비재,내구소비재 및 의류,내구소비재,500,77124820,1920,1925,1870,1197,1465,2433,3125,26.5,,.31,.78
003620,쌍용자동차,보통주,4195,-1.79,950996,6286,-.91,12,19750529,경기소비재,자동차 및 부품,자동차,5000,149840002,4240,4545,4240,7873,20192,36239,-281905,-2.18,,-16.16,-62.27
033660,아주캐피탈,보통주,13450,-.37,940858,7740,7.05,12,20090625,금융,기타금융,소비자 금융,5000,57545890,13800,13850,13000,4833,74732,2293,133756,15.02,650,1.49,12.97
032640,LG유플러스,보통주,11750,0,940308,51302,14.13,12,20080421,통신서비스,통신서비스,무선통신,5000,436611361,11650,11800,11600,22196,179411,123820,686244,5.6,400,2.75,6.3
012690,모나리자,보통주,5330,-2.25,911684,1949,54.61,12,19881014,필수소비재,생활용품,가정생활용품,500,36571255,5300,5630,5260,15535,771,1180,2773,4.36,50,3.14,3.75
352820,빅히트엔터테인먼트,보통주,172500,-4.35,905547,58385,,12,20201015,경기소비재,미디어,미디어,500,1777568,176500,185000,175500,216272,3630,5872,98742,94.85,,25.48,56.47
005490,포스코,보통주,220000,4.55,903396,191811,11.24,12,19880610,소재,소재,금속 및 광물,5000,87186835,206000,211000,205000,96882,790587,643668,3868855,-.94,10000,2.52,4.18
006090,사조오양,보통주,9200,-7.93,892122,867,5.4,12,19861224,필수소비재,음식료 및 담배,식료품,5000,9422739,9360,11050,9230,42767,3112,3136,22613,5.89,100,4.27,8.18
009460,한창제지,보통주,2035,-1.72,880589,1214,24.75,12,19871223,소재,소재,종이 및 목재,500,59667486,2100,2135,2070,1299,1720,1814,10850,-9.3,20,4.52,9.05
006490,인스코비,보통주,2480,-1.01,878963,2471,-11.66,12,19850117,통신서비스,통신서비스,무선통신,500,99964173,2690,2690,2505,5433,507,753,4731,28.48,,-46.05,-88.74
000990,DB 하이텍,보통주,32450,-3.39,872853,14407,11.74,12,19751212,IT,반도체,반도체 및 관련장비,5000,44398588,34700,34700,33500,17666,10889,8074,181292,20.64,350,9.71,17.4
006890,태경케미컬,보통주,8720,5.5,860531,1012,6.2,12,20030128,소재,소재,화학,500,11600000,8320,8510,8180,1098,1356,418,1191,-11.82,150,7.59,8.67
004310,현대약품,보통주,6180,.49,856990,1978,142.28,11,19780628,의료,제약 및 바이오,제약,500,32000000,6250,6350,6120,7709,1455,1349,1563,.73,45,.76,1.19
064350,현대로템,보통주,15700,-1.59,851059,17135,-3.74,12,20131030,산업재,운송,운송인프라,5000,109142293,16100,16150,15850,13182,40843,24593,-279932,1.97,,-8.8,-37.93
002870,신풍제지,보통주,2290,-.22,845918,801,2.66,12,19760630,소재,소재,종이 및 목재,500,34958700,2435,2530,2250,2881,1856,1569,11353,1.8,60,11.07,32.25
017040,광명전기,보통주,2090,2.87,844113,906,12.33,12,19900914,산업재,자본재,전기장비,500,43337615,2040,2050,1995,876,1567,1319,7986,17.15,15,4.61,8.53
900140,엘브이엠씨홀딩스,보통주,3320,-.6,840665,2800,-3.46,12,20101130,경기소비재,자동차 및 부품,자동차,.25,84348589,3150,3370,3130,5236,6788,3637,-30207,23.71,,-8.35,-15.37
088980,맥쿼리한국인프라투융자회사,보통주,11100,.9,840275,38744,,12,20060315,,,,0,349044336,11000,11050,10950,19568,,,,,,,
005880,대한해운,보통주,1645,.61,835217,4018,6.21,12,19920423,산업재,운송,해상운수,500,244271090,1640,1645,1615,790,33409,10057,128784,-21.71,,3.22,11.47
175330,JB금융지주,보통주,5130,2.14,824359,10105,3.16,12,20130718,금융,은행,상업은행,5000,196982894,4910,5080,4890,7935,475296,18925,484942,-1.76,300,.77,10.36
093050,LF,보통주,15650,6.71,811672,4576,8,12,20061201,경기소비재,내구소비재 및 의류,섬유 및 의복,5000,29240000,14500,14950,14400,2758,24171,18517,87533,8.5,500,3.41,5.65
036460,한국가스공사,보통주,31150,-3.53,807443,28756,90.14,12,19991215,유틸리티,유틸리티,가스,5000,92313000,32100,32700,31700,27182,393119,249826,1334514,-4.59,380,.15,.48
105630,한세실업,보통주,20150,1.99,801727,8060,-2776.24,12,20090320,경기소비재,내구소비재 및 의류,섬유 및 의복,500,40000000,19250,21900,18950,31294,11795,19224,59000,12.25,500,-1.47,-.06
000890,보해양조,보통주,826,-.24,795089,1053,-9.7,12,19880923,필수소비재,음식료 및 담배,음료,500,127449373,834,842,825,1229,1673,760,-11054,-7.31,,-7.99,-19.66
004060,에스지세계물산,보통주,603,-.66,776410,1221,18.93,12,19760419,경기소비재,내구소비재 및 의류,섬유 및 의복,500,202424960,606,614,599,1014,2877,3125,508,-2.39,,3.11,4.81
009320,대우전자부품,보통주,2750,1.27,775512,1310,-40.38,12,19890825,경기소비재,자동차 및 부품,자동차부품,500,47646375,2850,2850,2680,3294,775,534,-995,-14.69,,-3.34,-6.5
000720,현대건설,보통주,31650,-.79,769695,35244,11.57,12,19841222,산업재,자본재,건설,5000,111355765,32550,32600,31700,44869,182270,172788,859667,3.27,600,3.16,6.3
000490,대동공업,보통주,7250,2.21,763593,1720,43.33,12,19750627,산업재,자본재,기계,1000,23728210,7180,7620,6920,16745,8170,8329,24519,27.21,60,.38,1.46
006360,지에스건설,보통주,28300,.35,762875,22668,5.61,12,19810803,산업재,자본재,건설,5000,80097804,27500,28200,27050,27692,131712,104166,767267,-20.72,1000,3.55,11.79
051630,진양화학,보통주,4260,-8.33,761958,511,-26.62,12,20010129,소재,소재,화학,500,12000000,5360,5480,4615,5909,375,445,-2745,-10.45,,-5.41,-7.57
008970,동양철관,보통주,1030,-1.94,738234,1225,69.5,12,19770305,소재,소재,금속 및 광물,500,118885290,1055,1060,1040,510,1642,1634,3709,.89,,1.09,2.24
030200,케이티,보통주,23150,1.08,737105,60447,11.39,12,19981223,통신서비스,통신서비스,무선통신,5000,261111808,23100,23150,22900,25469,340613,243421,1151065,3.76,1100,2.02,4.61
000540,흥국화재해상보험,보통주,2970,2.86,727471,1908,5.2,12,19741205,금융,보험,보험,5000,64242645,2845,2930,2790,408,126485,30437,44397,-.66,,.31,5.51
068270,셀트리온,보통주,238000,.21,723304,321285,81.86,12,20180209,의료,제약 및 바이오,바이오,1000,134993738,241500,245500,236000,199005,38937,11285,378059,14.91,,8.02,11.19
034830,한국토지신탁,보통주,1870,-1.34,708500,4722,4.91,12,20160711,금융,부동산,부동산,1000,252489230,1825,1905,1815,6080,14472,2557,119321,-5.06,110,7.67,12.72
028050,삼성엔지니어링,보통주,11050,.9,703184,21658,12.86,12,19961224,산업재,자본재,건설,5000,196000000,11050,11100,10850,6332,45452,63680,385476,16.21,,6.44,24.61
068290,삼성출판사,보통주,23400,0,701250,2340,52.05,12,20020805,경기소비재,내구소비재 및 의류,레저용품,500,10000000,21900,23700,21650,43996,2415,2020,4798,8.59,100,3.06,5.49
001230,동국제강,보통주,6690,-1.64,689222,6384,-8.29,12,19880509,소재,소재,금속 및 광물,5000,95432737,6770,6860,6640,3106,54390,56584,164555,-5.14,,-1.46,-3.63
014530,극동유화,보통주,3255,.92,689079,1135,8.37,12,19910131,에너지,에너지,석유 및 가스,500,34869420,3205,3255,3190,536,2899,7956,16655,-4.25,160,4.98,8.75
073240,금호타이어,보통주,3640,.82,673968,10456,-27.76,12,20050217,경기소비재,자동차 및 부품,자동차부품,5000,287260287,3470,3625,3405,2356,39295,23692,57396,-7.41,,-1.06,-3.3
